ID,label,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
10468,retained,163,240.5327533,2183,161,0,930.6140985,679.5648009,7,7,iPhone
6750,retained,126,296.6011184,1136,26,0,930.7530517,684.6595187,6,2,iPhone
12871,churned,7,391.9771389,2481,156,0,931.2836047,562.7105947,14,14,Android
14349,retained,90,145.8808103,2976,26,3,931.6500882,677.6495371,18,16,Android
14744,retained,91,266.4541969,3429,21,28,932.1053144,470.8680498,30,24,Android
9436,retained,50,121.9312438,827,149,6,935.0419067,774.6168757,2,2,iPhone
14488,retained,21,68.18013484,2152,164,105,935.997694,551.6736063,19,19,iPhone
11151,retained,6,212.5277829,2984,0,14,937.4675073,541.1954692,21,14,iPhone
1182,retained,42,96.78617329,2552,91,0,937.802507,462.7021501,6,6,Android
1498,retained,15,146.9967087,2372,0,49,940.4214884,628.9864288,15,9,Android
6231,churned,59,65.90540113,846,7,0,940.6715909,520.0586353,26,26,iPhone
8461,retained,113,295.0663165,2584,4,19,941.4754971,170.7020369,9,3,Android
8029,retained,52,308.4391086,2173,2,31,942.367195,743.1333837,24,16,iPhone
8914,retained,53,89.98720455,2878,75,35,943.2725956,400.1589332,28,19,iPhone
3440,retained,60,250.3807668,2185,292,0,946.4868205,636.1192234,6,6,Android
2366,retained,88,133.3247244,2409,0,7,949.1034237,752.0970922,29,21,iPhone
5790,churned,65,131.3715482,1287,364,0,949.7440283,209.6643584,2,2,iPhone
11520,retained,17,352.772989,3206,1,0,950.8758937,346.4905188,5,5,iPhone
2876,retained,105,402.1938402,2663,189,23,951.6136014,658.5897989,18,17,iPhone
7688,retained,112,170.4652751,2934,0,4,951.9192835,142.243789,25,21,iPhone
7192,churned,178,287.0324196,1327,218,0,953.8841611,500.249775,6,6,iPhone
3797,retained,219,285.4052728,3425,93,40,954.8914539,539.434509,23,20,iPhone
2442,retained,166,264.3242031,3144,163,35,956.0659326,419.9837849,29,19,iPhone
11470,retained,226,298.6492703,2636,0,82,956.6235162,378.0832479,19,14,Android
1682,retained,70,109.7518553,3223,76,0,957.493241,735.4182059,13,7,iPhone
11092,retained,54,159.8574616,1280,125,46,961.228561,433.6139585,27,19,Android
3663,retained,140,443.9964252,2212,187,0,961.9030132,290.6272163,29,26,iPhone
761,retained,83,559.5057958,1035,3,0,963.0612033,646.548531,19,17,Android
13275,retained,44,475.3458425,844,0,0,963.6583718,482.8054947,17,14,iPhone
645,churned,29,113.898073,1908,311,8,965.445123,415.1154606,3,1,Android
11299,retained,40,128.847112,3358,144,0,966.0150835,773.50676,15,9,Android
549,retained,62,267.2699843,1500,38,52,967.3838714,682.28244,11,6,iPhone
13496,churned,4,77.78388831,3259,367,39,967.8375221,452.3290414,21,20,Android
3921,retained,39,169.5663899,878,50,0,968.1500476,510.9008721,25,21,iPhone
2320,retained,120,169.1111555,2057,122,0,968.4388805,293.6812793,24,18,iPhone
6652,retained,5,190.8546608,817,149,11,968.4472178,582.6125073,29,19,iPhone
9269,retained,76,112.1153935,1733,50,21,970.5658477,772.1662801,28,27,iPhone
4704,retained,154,359.9787468,3427,69,41,972.1866839,735.6459461,12,10,iPhone
8741,churned,3,477.379223,1232,249,6,972.8343554,571.5130049,17,10,Android
10654,retained,20,140.3812235,2188,0,81,973.5608469,805.2644683,5,5,iPhone
14444,retained,59,286.6763437,2147,0,23,973.9246615,753.5391568,26,24,Android
4355,retained,23,126.255973,832,9,0,974.9120158,220.3190661,16,15,Android
7542,retained,76,108.5029661,1876,273,35,975.2790046,652.1656377,24,14,iPhone
12562,retained,170,199.8294952,1313,307,0,976.5875232,594.2519339,25,16,iPhone
6777,churned,61,146.8130862,2647,178,0,976.8257105,494.541276,3,3,iPhone
10893,retained,165,202.9988323,1188,136,20,977.1361112,655.1047529,7,7,Android
1652,churned,148,294.6635587,2466,408,0,977.6191557,358.3187532,16,16,iPhone
2455,retained,120,188.4478738,2274,87,0,979.6472517,698.4457649,26,20,Android
4823,retained,38,153.0811996,1989,93,0,980.7394638,681.1867571,26,23,iPhone
8423,retained,239,327.7282111,967,32,18,980.7445797,312.2963908,25,16,iPhone
13286,retained,96,341.1067666,1035,288,47,980.8908353,508.6998336,13,9,iPhone
7389,retained,33,123.92136,2490,0,0,980.9462809,771.8420841,14,14,iPhone
5257,retained,23,96.27922782,2816,33,12,982.472588,261.7727039,17,11,iPhone
14160,retained,119,177.1012634,1106,0,0,982.6939945,708.6900374,16,16,iPhone
13894,retained,129,213.0669957,1687,0,0,985.8940525,340.1383395,18,16,iPhone
11736,retained,145,301.2333529,1502,0,14,986.2919169,712.0268563,8,2,iPhone
955,retained,45,100.7811112,3133,92,0,988.8199108,597.8765206,17,17,iPhone
6129,retained,10,189.4465095,1614,36,0,990.2573931,288.9182717,10,6,iPhone
14050,retained,29,74.78237351,1632,261,38,990.3449913,431.3785167,23,17,iPhone
5892,retained,3,590.918104,1430,384,0,991.4013335,811.2920854,16,9,iPhone
14493,retained,40,80.31813053,2466,165,122,992.4415315,676.6590009,29,21,iPhone
13890,retained,88,687.5851827,2316,57,46,993.5944574,290.961815,20,20,iPhone
2654,retained,98,231.5321539,3204,0,17,994.0594204,621.7593586,30,27,Android
13130,retained,73,181.3291912,2598,126,20,994.4333467,303.9185765,14,13,iPhone
1513,churned,100,337.3515206,761,1170,27,994.5250904,711.5250823,12,5,Android
1258,retained,33,233.8393135,778,0,70,994.9490665,445.7969476,8,6,iPhone
2711,retained,115,233.3413977,3069,241,0,995.9178878,734.0942992,19,13,Android
2994,retained,25,148.4334449,1252,266,0,996.9721696,722.2389305,27,25,Android
3757,retained,37,55.93089558,1375,27,0,997.3288432,822.8223047,15,14,Android
12410,retained,1,156.7602147,1489,145,19,997.5590374,715.2145463,21,21,Android
6617,retained,102,205.7672425,3449,37,86,999.0084762,628.3594547,11,5,iPhone
8653,retained,131,175.3554998,1196,97,0,999.2349557,131.7306108,14,8,iPhone
11586,retained,18,145.2885225,3045,153,100,999.6120389,798.5413154,25,24,iPhone
2737,retained,63,106.1021608,2422,200,0,1000.529903,609.5161738,7,3,iPhone
5202,retained,69,114.1781322,1364,215,147,1001.368899,595.501376,5,3,iPhone
12655,churned,96,157.9102489,2514,224,7,1005.011459,706.1623949,16,11,Android
815,retained,24,361.8186741,2283,0,0,1008.158603,597.1595002,26,18,Android
6703,retained,5,216.6362812,2329,108,0,1010.133823,536.8872083,6,4,iPhone
1473,churned,48,167.9528721,2786,567,25,1011.575869,222.8386378,10,9,iPhone
316,retained,19,313.8435613,2926,440,0,1013.522947,618.6829728,30,24,iPhone
5224,retained,41,54.96171227,1386,16,0,1014.285992,701.0361486,2,2,Android
11811,retained,27,149.1345139,893,0,0,1014.673028,609.0788829,15,14,iPhone
8815,retained,65,80.2808865,2243,210,0,1014.799876,823.2345266,28,26,iPhone
12104,retained,34,58.44780676,2949,0,0,1015.309016,733.0934044,27,22,iPhone
4851,retained,349,514.8759021,1839,54,65,1015.952254,625.1836245,13,8,iPhone
14846,retained,18,183.1379147,1568,9,54,1016.033174,593.6928758,27,21,iPhone
6626,retained,83,164.453117,1860,221,2,1017.739493,645.2618808,12,12,Android
5583,retained,39,693.480273,767,231,0,1019.021238,654.7561551,19,17,iPhone
11155,retained,50,145.8109941,1498,251,140,1019.551842,433.4408852,4,3,iPhone
1469,retained,64,167.9347403,1494,0,0,1019.862365,802.9668435,27,18,iPhone
1824,retained,23,115.3472254,1651,121,0,1023.574846,623.3424166,26,18,Android
12387,retained,63,153.1877546,925,337,0,1023.727572,561.0839046,10,9,iPhone
1579,retained,27,58.65740511,3449,162,43,1024.457741,821.4177485,11,4,iPhone
10367,retained,71,215.7550469,2272,63,0,1025.059451,504.5694907,10,7,Android
2240,retained,53,132.6100658,3062,0,0,1025.255905,601.003903,14,9,iPhone
540,retained,100,124.8174402,2718,17,0,1027.925218,557.225132,7,4,Android
3196,churned,68,117.3026518,2004,46,82,1029.352895,602.0893784,23,21,iPhone
6907,retained,9,109.9701686,1320,0,0,1029.566888,359.1108143,28,22,Android
3058,retained,7,59.48631698,2614,38,27,1030.02408,465.3656148,19,19,iPhone
8646,retained,50,71.17472831,2863,140,5,1030.14801,244.9627552,13,8,iPhone
13789,retained,55,362.639402,2239,34,0,1032.440715,697.3827806,10,4,Android
14717,retained,92,158.0155632,922,64,11,1033.642063,469.5088409,20,17,iPhone
10998,retained,159,279.4221864,3150,100,0,1035.757452,608.4377495,21,16,Android
13120,retained,199,411.7096899,3250,55,41,1037.007879,634.3827531,16,16,iPhone
372,churned,105,353.4689061,789,0,43,1037.230116,321.2627719,15,12,iPhone
10402,retained,32,315.1190641,1906,89,16,1037.85474,737.3107759,28,18,Android
5853,retained,73,221.3144018,2598,0,0,1040.717571,362.2403291,16,12,iPhone
8901,retained,2,168.879772,781,0,0,1043.201998,407.8788988,28,21,iPhone
2558,retained,25,85.75904176,3269,0,2,1045.586593,473.7678671,31,24,iPhone
14206,retained,193,284.2730204,3142,696,0,1046.917235,753.8373009,9,9,iPhone
8045,retained,104,173.8336812,3031,157,0,1048.614834,482.8474202,21,12,iPhone
4724,retained,85,247.2412728,969,574,25,1049.417863,600.489371,17,13,iPhone
12073,churned,32,126.007065,784,0,135,1050.023798,163.0835594,13,13,Android
11273,retained,71,178.8950224,3380,3,29,1050.301634,403.0289844,11,6,iPhone
13049,retained,28,213.963203,2615,45,33,1051.063364,499.0650566,24,24,iPhone
11261,retained,62,149.8490314,3482,0,19,1051.984671,493.9883557,10,7,Android
5696,churned,26,54.97569433,1653,213,0,1052.992398,804.6707198,18,11,iPhone
10976,retained,32,89.43658943,2528,89,30,1054.577831,762.4863984,23,18,Android
10356,retained,50,160.9448777,1512,0,27,1054.668997,555.7776358,12,9,iPhone
9799,retained,174,410.9100571,1592,161,137,1058.61858,865.3474056,11,4,iPhone
13014,retained,260,354.1627572,3070,80,19,1062.59167,356.6628123,25,21,iPhone
9120,retained,253,475.4610241,1486,93,0,1063.691276,693.7458196,18,17,iPhone
8248,retained,105,179.7035188,2555,194,0,1064.060025,714.2122371,19,19,iPhone
12794,retained,3,158.3535001,1048,85,0,1064.632474,410.5118524,14,13,iPhone
8484,churned,155,199.6062247,3075,0,22,1065.111674,673.3431947,2,2,iPhone
7122,retained,301,412.5035639,3437,18,44,1068.744003,756.4191118,28,26,iPhone
1376,retained,49,89.09983585,1163,329,34,1068.887811,540.4478626,22,21,iPhone
11538,retained,15,106.6977949,905,174,2,1069.830723,615.8400838,30,24,iPhone
1709,churned,28,225.0721942,1670,43,16,1072.11586,647.1124785,24,15,iPhone
2003,retained,10,115.3363671,2956,0,27,1072.47386,764.1496916,18,10,iPhone
4859,retained,105,182.6917209,3239,85,0,1073.455967,395.1552982,31,23,iPhone
3484,churned,17,144.9111402,2146,335,0,1073.93701,395.4831944,10,4,Android
509,retained,44,162.5941479,2654,236,0,1074.788119,516.713579,2,2,iPhone
8119,retained,62,221.4666965,1577,400,11,1074.819868,199.869267,24,20,iPhone
1041,retained,64,104.2249523,1236,20,1,1075.288219,882.2926261,25,19,Android
13112,retained,32,195.2764262,3444,126,0,1076.281366,279.649201,29,23,iPhone
14293,retained,248,318.2696859,1819,61,0,1076.368851,895.9565473,23,23,iPhone
11577,retained,59,112.1532665,3485,91,0,1077.189729,743.4536643,31,26,iPhone
2017,retained,7,103.7934738,1060,31,15,1077.696344,879.7034005,25,16,Android
10055,retained,67,137.5777881,3241,133,0,1078.449254,641.2404442,13,13,iPhone
817,retained,165,278.3480634,1966,124,0,1079.310529,487.0434341,26,21,iPhone
8530,retained,59,87.43911204,1763,126,3,1079.810394,306.794315,25,21,Android
10750,retained,13,134.7960209,2506,61,109,1081.881659,782.9412151,29,22,Android
10130,retained,171,313.8022051,2352,0,9,1083.39329,790.847846,29,28,Android
1415,retained,39,66.71987881,2402,0,8,1086.748592,313.5553029,18,11,iPhone
228,retained,37,63.34400869,2057,0,14,1087.050057,781.0449242,14,14,iPhone
776,churned,54,80.11292811,1063,0,0,1087.666654,877.5712627,8,8,iPhone
2050,retained,1,85.93356639,2664,439,8,1089.747706,470.6106724,15,10,iPhone
293,churned,116,298.7370296,1158,115,33,1089.856665,206.6034532,22,22,Android
5577,retained,55,122.0519421,2015,42,0,1090.319941,867.9658714,21,14,Android
8379,churned,37,89.30506315,2196,0,0,1092.190417,570.3394355,30,22,iPhone
11877,retained,59,213.7173691,903,463,1,1092.811386,663.8051925,16,11,Android
7227,retained,75,375.8758466,2602,525,0,1093.196124,492.3035957,29,25,Android
1544,retained,86,237.6499209,2677,193,26,1094.803847,649.1131361,8,8,iPhone
1683,retained,42,92.79607698,3183,11,61,1094.870317,821.4276292,18,12,iPhone
5383,retained,57,267.2867702,1516,4,0,1095.273297,512.8982188,12,12,Android
6475,retained,41,147.2961329,1401,497,0,1095.578519,747.39817,19,11,iPhone
8402,retained,45,111.3629013,1221,0,0,1096.416843,528.2032563,29,24,iPhone
14612,retained,98,134.2617732,2663,0,22,1099.91174,577.8307079,7,6,iPhone
7933,retained,45,57.79722773,1693,103,0,1100.978784,783.9921909,26,20,iPhone
12673,retained,108,223.6098819,2421,453,31,1101.036418,914.4745589,1,1,iPhone
10283,retained,83,153.5332712,2667,361,0,1101.892606,671.7095843,27,25,iPhone
12697,churned,5,52.78921109,2756,5,71,1102.815784,622.8321365,5,5,Android
8429,retained,7,66.53910202,1630,141,3,1103.225152,321.3971441,12,8,iPhone
11285,retained,29,66.55237105,2566,16,150,1103.240954,402.7916617,4,4,iPhone
1018,retained,36,157.0688964,2280,44,27,1108.756275,722.2621693,14,14,iPhone
1868,retained,19,147.6127158,1917,53,121,1109.871055,495.698022,5,1,iPhone
14114,retained,11,197.0892806,2012,90,37,1110.959061,459.8872262,25,17,iPhone
13557,retained,30,66.60886478,3092,19,0,1111.100465,631.9456508,7,7,iPhone
10876,retained,101,227.5523465,3420,62,0,1112.024011,429.3349869,28,21,iPhone
11615,retained,53,139.3855422,2972,107,101,1114.630239,836.3878739,19,19,iPhone
2099,retained,67,466.1423381,1446,0,3,1114.860182,600.6752819,11,5,iPhone
11161,retained,81,131.7860146,1039,67,0,1115.586813,595.0920571,30,22,Android
5685,retained,2,153.4560498,1569,0,4,1117.842533,799.5511963,7,6,iPhone
3564,retained,119,253.7680462,2311,0,106,1118.110009,679.5075755,25,16,Android
12723,retained,35,67.52912915,2008,776,0,1118.222338,897.0206496,22,21,Android
11167,retained,42,239.7627384,3396,194,0,1118.76313,205.4618993,10,10,iPhone
1957,retained,40,82.63127094,2742,144,30,1119.493915,612.2798822,21,18,iPhone
2091,churned,122,396.2950745,873,125,1,1119.734747,506.1678301,10,9,iPhone
3794,retained,10,211.2509303,2217,28,0,1120.033814,813.8914242,30,20,iPhone
11345,retained,48,329.0654181,807,399,15,1121.067849,766.7333844,16,10,iPhone
6975,retained,39,143.0912244,759,5,0,1121.829697,602.758415,25,20,iPhone
7092,churned,90,123.4241436,2073,0,0,1122.333145,552.7956362,23,15,iPhone
5745,retained,35,271.260859,1576,234,0,1124.044539,908.5920792,6,6,iPhone
1704,retained,92,257.1538415,844,100,0,1126.089078,354.6481697,17,15,iPhone
10946,retained,50,67.54799223,2385,0,40,1126.178457,730.9494023,21,17,iPhone
8911,retained,4,147.2406611,2801,52,0,1126.22037,442.0695959,3,3,iPhone
7865,retained,38,139.1041185,2591,37,16,1126.574325,928.0137363,28,20,Android
14409,retained,50,313.739026,3398,0,6,1126.602544,913.593013,12,12,Android
9975,retained,50,301.2771534,1606,167,117,1126.980007,505.7024049,18,14,iPhone
5294,retained,34,101.1194872,2982,0,0,1128.030612,314.7525011,24,21,Android
9053,retained,22,127.7697528,1889,590,53,1128.437589,251.0402929,24,21,Android
9218,retained,2,187.5166812,738,82,29,1128.454019,828.1422203,19,12,Android
3560,retained,85,137.150991,3302,170,18,1128.888697,352.3353465,31,21,iPhone
848,retained,56,111.7787081,2503,68,12,1129.373711,455.6880995,30,19,Android
12373,retained,29,60.38679069,1328,323,0,1129.77495,887.9378089,20,12,Android
14086,churned,261,475.1917624,2030,47,0,1129.984346,671.3957597,8,7,iPhone
9136,retained,19,126.9378735,1718,9,4,1131.809135,500.835034,7,5,iPhone
6936,retained,66,136.8057897,1515,20,0,1132.524365,403.0326137,10,5,Android
6561,retained,15,63.25670049,1588,179,41,1133.299229,802.8826332,23,17,Android
4001,churned,12,159.4257076,782,0,20,1134.230212,810.8022096,4,4,iPhone
3698,retained,360,550.7529246,3132,109,14,1134.637788,408.4405638,29,20,Android
215,retained,28,130.4263098,2747,66,143,1134.727416,194.7750303,22,21,Android
7616,retained,56,91.58452841,1119,0,5,1136.117651,782.9720554,24,21,Android
11775,retained,18,83.765669,797,75,155,1138.233447,661.9780533,17,9,iPhone
9976,retained,78,358.9053033,875,193,32,1138.555133,938.856937,28,21,iPhone
12402,retained,47,101.9468753,1544,0,0,1138.703007,830.8222361,18,18,Android
246,retained,16,50.39101573,1987,157,0,1139.850735,374.755023,18,13,iPhone
12166,retained,30,61.05694197,1286,406,0,1140.350484,523.8328951,7,4,iPhone
8861,retained,60,140.5842453,1836,95,0,1141.688956,470.9201964,5,2,Android
4472,churned,76,196.3928399,1108,152,0,1141.826893,711.9461227,9,5,iPhone
1395,retained,76,101.3258511,2816,123,251,1142.441031,676.8683524,8,4,iPhone
13080,retained,56,281.3675231,1717,172,0,1143.157821,841.7085986,17,16,Android
14218,retained,13,89.97238528,2231,219,21,1143.478437,363.8234595,21,16,Android
4636,churned,24,214.9892462,3058,250,0,1143.547077,681.1232672,8,7,Android
681,retained,6,245.8133313,863,485,33,1143.671517,401.6079733,18,12,iPhone
14877,retained,145,183.1125183,1633,0,0,1145.566039,570.4943888,26,26,iPhone
2029,retained,42,185.1912792,1950,76,0,1146.148547,782.5040857,23,22,iPhone
5425,retained,119,151.3094726,1597,236,4,1147.856076,939.7204024,5,5,Android
6045,retained,158,303.4990129,2628,0,31,1148.345393,850.0091515,14,11,iPhone
3491,retained,63,719.2270884,1712,148,85,1149.077795,533.9710402,23,21,iPhone
1733,retained,96,160.6287639,1775,13,0,1150.037275,719.2486241,23,20,Android
7560,retained,23,63.74836388,2733,99,0,1152.133113,365.1653979,11,9,iPhone
9930,retained,33,141.2443569,2656,38,18,1152.435312,596.1623469,21,13,iPhone
10288,retained,9,96.0465264,739,200,40,1152.744256,283.0856901,8,6,Android
6121,retained,92,212.5091231,1461,0,25,1153.011036,802.102086,23,21,iPhone
7622,retained,60,162.2706251,3387,208,0,1153.102826,433.0203871,26,26,Android
2756,retained,8,106.8516498,2277,121,85,1153.37331,397.5316995,30,29,Android
977,retained,338,484.1375436,2601,500,0,1154.207789,419.6894529,12,8,Android
2563,retained,95,297.3339624,3331,186,76,1155.100795,719.4852082,11,5,Android
11454,retained,2,166.4043369,2565,37,3,1155.477987,801.2003246,30,24,Android
11312,retained,197,393.7609593,2959,272,0,1156.570365,876.9036301,28,21,iPhone
14154,retained,42,219.6970921,2136,0,296,1157.754563,785.5444295,27,17,iPhone
6767,retained,149,267.521297,2433,57,0,1158.326702,799.2268854,22,22,Android
7802,retained,23,127.4450642,2709,189,0,1158.647193,634.0374192,7,5,Android
7000,churned,127,175.3887627,879,181,24,1160.180779,847.4471294,9,9,iPhone
3792,retained,66,138.1173315,3125,276,21,1160.372686,493.193307,24,24,iPhone
8095,churned,61,75.6923788,1055,0,32,1161.153267,457.0541875,17,13,Android
870,retained,111,116.2164735,3011,245,0,1163.485365,951.8145256,24,16,iPhone
10273,retained,68,153.1616209,3345,44,4,1163.816142,807.8725301,29,19,Android
9489,churned,25,182.5683515,2812,0,117,1163.848661,335.0724723,16,14,iPhone
473,retained,30,378.4441081,3288,308,0,1165.972137,768.1010062,14,13,iPhone
2386,retained,40,156.5454464,2861,29,54,1166.335991,303.2058827,26,16,iPhone
4806,retained,305,426.9239223,1338,0,5,1167.154002,451.2806511,6,1,Android
4910,retained,136,390.698252,886,24,28,1168.642129,159.0231529,29,25,iPhone
3344,retained,49,75.56456369,840,169,0,1169.38018,520.4572033,20,19,iPhone
13917,churned,11,204.936505,2200,0,0,1169.511011,492.7834178,2,2,iPhone
10656,retained,12,101.3414122,2807,33,2,1169.523421,699.7478198,18,12,Android
13908,retained,38,257.4359252,2034,167,290,1169.609261,923.6903194,28,21,iPhone
